time,total_load,latitude,longitude,temperature
2020-01-04 10:00:00,20285.0,52.0,19.555555555555557,3.8866666666666663
2020-01-04 11:00:00,20620.0,52.0,19.555555555555557,3.894444444444444
2020-01-04 12:00:00,20625.0,52.0,19.555555555555557,3.8066666666666666
2020-01-04 13:00:00,20802.0,52.0,19.555555555555557,3.5144444444444445
2020-01-04 14:00:00,20553.0,52.0,19.555555555555557,3.1133333333333333
2020-01-04 15:00:00,20398.0,52.0,19.555555555555557,2.698888888888889
2020-01-04 16:00:00,21216.0,52.0,19.555555555555557,2.6055555555555556
2020-01-04 17:00:00,21128.0,52.0,19.555555555555557,2.4222222222222225
2020-01-04 18:00:00,20979.0,52.0,19.555555555555557,2.2333333333333334
2020-01-04 19:00:00,20644.0,52.0,19.555555555555557,2.131111111111111
2020-01-04 20:00:00,20141.0,52.0,19.555555555555557,1.8633333333333333
2020-01-04 21:00:00,19131.0,52.0,19.555555555555557,1.741111111111111
2020-01-04 22:00:00,18187.0,52.0,19.555555555555557,1.5922222222222222
2020-01-04 23:00:00,17054.0,52.0,19.555555555555557,1.4933333333333332
2020-01-05 00:00:00,15981.0,52.0,19.555555555555557,1.268888888888889
2020-01-05 01:00:00,15238.0,52.0,19.555555555555557,1.1655555555555557
2020-01-05 02:00:00,14824.0,52.0,19.555555555555557,1.0666666666666667
2020-01-05 03:00:00,14662.0,52.0,19.555555555555557,0.8477777777777777
2020-01-05 04:00:00,14671.0,52.0,19.555555555555557,0.6433333333333333
2020-01-05 05:00:00,14759.0,52.0,19.555555555555557,0.43333333333333335
2020-01-05 06:00:00,15233.0,52.0,19.555555555555557,0.26
2020-01-05 07:00:00,15450.0,52.0,19.555555555555557,0.015555555555555545
2020-01-05 08:00:00,15761.0,52.0,19.555555555555557,0.16444444444444445
2020-01-05 09:00:00,16575.0,52.0,19.555555555555557,0.6455555555555557
2020-01-05 10:00:00,17111.0,52.0,19.555555555555557,1.3922222222222222
2020-01-05 11:00:00,17337.0,52.0,19.555555555555557,1.8555555555555554
2020-01-05 12:00:00,17435.0,52.0,19.555555555555557,2.0644444444444443
2020-01-05 13:00:00,17821.0,52.0,19.555555555555557,2.017777777777778
2020-01-05 14:00:00,17747.0,52.0,19.555555555555557,1.5055555555555555
2020-01-05 15:00:00,17705.0,52.0,19.555555555555557,0.36777777777777776
2020-01-05 16:00:00,18798.0,52.0,19.555555555555557,-0.44999999999999996
2020-01-05 17:00:00,19119.0,52.0,19.555555555555557,-1.0866666666666667
2020-01-05 18:00:00,19108.0,52.0,19.555555555555557,-1.4188888888888889
2020-01-05 19:00:00,19102.0,52.0,19.555555555555557,-1.5377777777777777
2020-01-05 20:00:00,18745.0,52.0,19.555555555555557,-1.9444444444444444
2020-01-05 21:00:00,18154.0,52.0,19.555555555555557,-1.9533333333333336
2020-01-05 22:00:00,17428.0,52.0,19.555555555555557,-2.1544444444444446
2020-01-05 23:00:00,16535.0,52.0,19.555555555555557,-2.1966666666666668
2020-01-06 00:00:00,15585.0,52.0,19.555555555555557,-2.2566666666666664
2020-01-06 01:00:00,15000.0,52.0,19.555555555555557,-1.986666666666667
2020-01-06 02:00:00,14649.0,52.0,19.555555555555557,-1.8844444444444446
2020-01-06 03:00:00,14536.0,52.0,19.555555555555557,-1.681111111111111
2020-01-06 04:00:00,14541.0,52.0,19.555555555555557,-1.3566666666666665
2020-01-06 05:00:00,14774.0,52.0,19.555555555555557,-1.1688888888888889
2020-01-06 06:00:00,15199.0,52.0,19.555555555555557,-0.9388888888888888
2020-01-06 07:00:00,15386.0,52.0,19.555555555555557,-0.7311111111111112
2020-01-06 08:00:00,15698.0,52.0,19.555555555555557,-0.21777777777777776
2020-01-06 09:00:00,16668.0,52.0,19.555555555555557,0.21
2020-01-06 10:00:00,17294.0,52.0,19.555555555555557,0.8188888888888888
2020-01-06 11:00:00,17679.0,52.0,19.555555555555557,1.3333333333333333
2020-01-06 12:00:00,17863.0,52.0,19.555555555555557,1.588888888888889
2020-01-06 13:00:00,18225.0,52.0,19.555555555555557,1.6555555555555557
2020-01-06 14:00:00,18140.0,52.0,19.555555555555557,1.5466666666666666
2020-01-06 15:00:00,18111.0,52.0,19.555555555555557,1.4955555555555555
2020-01-06 16:00:00,19015.0,52.0,19.555555555555557,1.4377777777777778
2020-01-06 17:00:00,19266.0,52.0,19.555555555555557,1.271111111111111
2020-01-06 18:00:00,19333.0,52.0,19.555555555555557,1.11
2020-01-06 19:00:00,19368.0,52.0,19.555555555555557,1.0044444444444443
2020-01-06 20:00:00,19127.0,52.0,19.555555555555557,0.8633333333333333
2020-01-06 21:00:00,18304.0,52.0,19.555555555555557,0.6433333333333332
2020-01-06 22:00:00,17603.0,52.0,19.555555555555557,0.5266666666666667
2020-01-06 23:00:00,16405.0,52.0,19.555555555555557,0.2933333333333332
2020-01-07 00:00:00,15564.0,52.0,19.555555555555557,0.16111111111111118
2020-01-07 01:00:00,15060.0,52.0,19.555555555555557,-0.026666666666666616
2020-01-07 02:00:00,14880.0,52.0,19.555555555555557,-0.29000000000000004
2020-01-07 03:00:00,14990.0,52.0,19.555555555555557,-0.4866666666666666
2020-01-07 04:00:00,15393.0,52.0,19.555555555555557,-0.7266666666666666
2020-01-07 05:00:00,16503.0,52.0,19.555555555555557,-0.9944444444444444
2020-01-07 06:00:00,20054.0,52.0,19.555555555555557,-1.0499999999999998
2020-01-07 07:00:00,22420.0,52.0,19.555555555555557,-1.1744444444444444
2020-01-07 08:00:00,23216.0,52.0,19.555555555555557,-0.5133333333333333
2020-01-07 09:00:00,23659.0,52.0,19.555555555555557,0.18666666666666668
2020-01-07 10:00:00,23500.0,52.0,19.555555555555557,1.26
2020-01-07 11:00:00,23748.0,52.0,19.555555555555557,1.7822222222222222
2020-01-07 12:00:00,23699.0,52.0,19.555555555555557,2.1622222222222223
2020-01-07 13:00:00,24017.0,52.0,19.555555555555557,2.17
2020-01-07 14:00:00,23699.0,52.0,19.555555555555557,1.7122222222222223
2020-01-07 15:00:00,23785.0,52.0,19.555555555555557,0.9888888888888889
2020-01-07 16:00:00,24724.0,52.0,19.555555555555557,0.6444444444444444
2020-01-07 17:00:00,24719.0,52.0,19.555555555555557,0.3688888888888889
2020-01-07 18:00:00,24336.0,52.0,19.555555555555557,0.38111111111111107
2020-01-07 19:00:00,24232.0,52.0,19.555555555555557,0.47777777777777775
2020-01-07 20:00:00,23679.0,52.0,19.555555555555557,0.4166666666666667
2020-01-07 21:00:00,22107.0,52.0,19.555555555555557,0.5111111111111111
2020-01-07 22:00:00,20399.0,52.0,19.555555555555557,0.5466666666666666
2020-01-07 23:00:00,19118.0,52.0,19.555555555555557,0.6011111111111112
2020-01-08 00:00:00,18012.0,52.0,19.555555555555557,0.7822222222222223
2020-01-08 01:00:00,17433.0,52.0,19.555555555555557,0.8444444444444444
2020-01-08 02:00:00,17064.0,52.0,19.555555555555557,0.9700000000000001
2020-01-08 03:00:00,17120.0,52.0,19.555555555555557,1.0055555555555555
2020-01-08 04:00:00,17366.0,52.0,19.555555555555557,0.9944444444444446
2020-01-08 05:00:00,18331.0,52.0,19.555555555555557,1.077777777777778
2020-01-08 06:00:00,21382.0,52.0,19.555555555555557,1.1666666666666667
2020-01-08 07:00:00,23362.0,52.0,19.555555555555557,1.2277777777777779
2020-01-08 08:00:00,24093.0,52.0,19.555555555555557,1.887777777777778
2020-01-08 09:00:00,24199.0,52.0,19.555555555555557,2.4933333333333336
2020-01-08 10:00:00,23907.0,52.0,19.555555555555557,3.397777777777778
2020-01-08 11:00:00,24101.0,52.0,19.555555555555557,3.835555555555555
2020-01-08 12:00:00,24131.0,52.0,19.555555555555557,4.145555555555556
2020-01-08 13:00:00,24346.0,52.0,19.555555555555557,4.222222222222222
2020-01-08 14:00:00,24067.0,52.0,19.555555555555557,4.192222222222222
2020-01-08 15:00:00,24024.0,52.0,19.555555555555557,3.9366666666666665
2020-01-08 16:00:00,24788.0,52.0,19.555555555555557,3.816666666666667
2020-01-08 17:00:00,24756.0,52.0,19.555555555555557,3.795555555555555
2020-01-08 18:00:00,24397.0,52.0,19.555555555555557,3.826666666666666
2020-01-08 19:00:00,24202.0,52.0,19.555555555555557,3.947777777777778
2020-01-08 20:00:00,23624.0,52.0,19.555555555555557,4.021111111111111
2020-01-08 21:00:00,21999.0,52.0,19.555555555555557,4.111111111111111
2020-01-08 22:00:00,20368.0,52.0,19.555555555555557,4.286666666666666
2020-01-08 23:00:00,19081.0,52.0,19.555555555555557,4.327777777777778
2020-01-09 00:00:00,18022.0,52.0,19.555555555555557,4.32
2020-01-09 01:00:00,17502.0,52.0,19.555555555555557,4.316666666666666
2020-01-09 02:00:00,17071.0,52.0,19.555555555555557,4.3533333333333335
2020-01-09 03:00:00,17177.0,52.0,19.555555555555557,4.325555555555556
2020-01-09 04:00:00,17412.0,52.0,19.555555555555557,4.245555555555556
2020-01-09 05:00:00,18076.0,52.0,19.555555555555557,4.27
2020-01-09 06:00:00,21030.0,52.0,19.555555555555557,4.248888888888889
2020-01-09 07:00:00,23246.0,52.0,19.555555555555557,4.223333333333333
2020-01-09 08:00:00,23980.0,52.0,19.555555555555557,4.351111111111111
2020-01-09 09:00:00,24352.0,52.0,19.555555555555557,4.7155555555555555
2020-01-09 10:00:00,24189.0,52.0,19.555555555555557,5.2811111111111115
2020-01-09 11:00:00,24399.0,52.0,19.555555555555557,5.536666666666666
2020-01-09 12:00:00,24389.0,52.0,19.555555555555557,5.721111111111111
2020-01-09 13:00:00,24439.0,52.0,19.555555555555557,5.825555555555556
2020-01-09 14:00:00,24067.0,52.0,19.555555555555557,5.67
2020-01-09 15:00:00,23929.0,52.0,19.555555555555557,5.512222222222222
2020-01-09 16:00:00,24620.0,52.0,19.555555555555557,5.428888888888888
2020-01-09 17:00:00,24552.0,52.0,19.555555555555557,5.48
2020-01-09 18:00:00,24282.0,52.0,19.555555555555557,5.457777777777777
2020-01-09 19:00:00,24201.0,52.0,19.555555555555557,5.510000000000001
2020-01-09 20:00:00,23597.0,52.0,19.555555555555557,5.587777777777777
2020-01-09 21:00:00,22010.0,52.0,19.555555555555557,5.656666666666666
2020-01-09 22:00:00,20444.0,52.0,19.555555555555557,5.503333333333334
2020-01-09 23:00:00,19029.0,52.0,19.555555555555557,5.511111111111111
2020-01-10 00:00:00,17965.0,52.0,19.555555555555557,5.554444444444445
2020-01-10 01:00:00,17350.0,52.0,19.555555555555557,5.512222222222222
2020-01-10 02:00:00,17144.0,52.0,19.555555555555557,5.488888888888889
2020-01-10 03:00:00,17095.0,52.0,19.555555555555557,5.484444444444445
2020-01-10 04:00:00,17360.0,52.0,19.555555555555557,5.506666666666667
2020-01-10 05:00:00,18155.0,52.0,19.555555555555557,5.634444444444444
2020-01-10 06:00:00,20983.0,52.0,19.555555555555557,5.615555555555556
2020-01-10 07:00:00,22945.0,52.0,19.555555555555557,5.654444444444445
2020-01-10 08:00:00,23680.0,52.0,19.555555555555557,5.921111111111111
2020-01-10 09:00:00,23974.0,52.0,19.555555555555557,6.273333333333333
2020-01-10 10:00:00,23785.0,52.0,19.555555555555557,6.804444444444445
2020-01-10 11:00:00,24026.0,52.0,19.555555555555557,7.1033333333333335
2020-01-10 12:00:00,24045.0,52.0,19.555555555555557,7.414444444444445
2020-01-10 13:00:00,23939.0,52.0,19.555555555555557,7.55111111111111
2020-01-10 14:00:00,23540.0,52.0,19.555555555555557,7.501111111111111
2020-01-10 15:00:00,23434.0,52.0,19.555555555555557,7.2733333333333325
2020-01-10 16:00:00,24197.0,52.0,19.555555555555557,7.107777777777778
2020-01-10 17:00:00,24369.0,52.0,19.555555555555557,7.004444444444444
2020-01-10 18:00:00,23951.0,52.0,19.555555555555557,6.852222222222222
2020-01-10 19:00:00,23768.0,52.0,19.555555555555557,6.842222222222222
2020-01-10 20:00:00,23165.0,52.0,19.555555555555557,6.77
2020-01-10 21:00:00,21733.0,52.0,19.555555555555557,6.6466666666666665
2020-01-10 22:00:00,20139.0,52.0,19.555555555555557,6.667777777777778
2020-01-10 23:00:00,19002.0,52.0,19.555555555555557,6.452222222222222
2020-01-11 00:00:00,17888.0,52.0,19.555555555555557,6.305555555555555
2020-01-11 01:00:00,17296.0,52.0,19.555555555555557,6.113333333333333
2020-01-11 02:00:00,16820.0,52.0,19.555555555555557,5.844444444444445
2020-01-11 03:00:00,16757.0,52.0,19.555555555555557,5.526666666666666
2020-01-11 04:00:00,16743.0,52.0,19.555555555555557,5.256666666666667
2020-01-11 05:00:00,16902.0,52.0,19.555555555555557,5.062222222222222
2020-01-11 06:00:00,17835.0,52.0,19.555555555555557,4.808888888888889
2020-01-11 07:00:00,18720.0,52.0,19.555555555555557,4.66
2020-01-11 08:00:00,19787.0,52.0,19.555555555555557,4.652222222222222
2020-01-11 09:00:00,20827.0,52.0,19.555555555555557,4.668888888888889
2020-01-11 10:00:00,21289.0,52.0,19.555555555555557,4.785555555555556
2020-01-11 11:00:00,21590.0,52.0,19.555555555555557,4.771111111111111
2020-01-11 12:00:00,21543.0,52.0,19.555555555555557,4.771111111111111
2020-01-11 13:00:00,21511.0,52.0,19.555555555555557,4.688888888888889
2020-01-11 14:00:00,20893.0,52.0,19.555555555555557,4.471111111111111
2020-01-11 15:00:00,20850.0,52.0,19.555555555555557,4.233333333333333
2020-01-11 16:00:00,21604.0,52.0,19.555555555555557,3.9355555555555557
2020-01-11 17:00:00,21569.0,52.0,19.555555555555557,3.658888888888889
2020-01-11 18:00:00,21344.0,52.0,19.555555555555557,3.597777777777778
2020-01-11 19:00:00,20998.0,52.0,19.555555555555557,3.4144444444444444
2020-01-11 20:00:00,20427.0,52.0,19.555555555555557,3.1955555555555555
2020-01-11 21:00:00,19352.0,52.0,19.555555555555557,3.0833333333333335
2020-01-11 22:00:00,18340.0,52.0,19.555555555555557,2.836666666666667
2020-01-11 23:00:00,17272.0,52.0,19.555555555555557,2.66
2020-01-12 00:00:00,16166.0,52.0,19.555555555555557,2.4355555555555553
2020-01-12 01:00:00,15528.0,52.0,19.555555555555557,2.2155555555555555
2020-01-12 02:00:00,15031.0,52.0,19.555555555555557,2.033333333333333
2020-01-12 03:00:00,14990.0,52.0,19.555555555555557,1.7744444444444443
2020-01-12 04:00:00,15006.0,52.0,19.555555555555557,1.7077777777777778
2020-01-12 05:00:00,15151.0,52.0,19.555555555555557,1.5955555555555554
2020-01-12 06:00:00,15654.0,52.0,19.555555555555557,1.5277777777777777
2020-01-12 07:00:00,15901.0,52.0,19.555555555555557,1.4555555555555557
2020-01-12 08:00:00,16406.0,52.0,19.555555555555557,1.7999999999999998
2020-01-12 09:00:00,17180.0,52.0,19.555555555555557,2.482222222222222
2020-01-12 10:00:00,17567.0,52.0,19.555555555555557,3.511111111111111
2020-01-12 11:00:00,17598.0,52.0,19.555555555555557,4.257777777777778
2020-01-12 12:00:00,17731.0,52.0,19.555555555555557,4.805555555555555
2020-01-12 13:00:00,17956.0,52.0,19.555555555555557,4.861111111111111
2020-01-12 14:00:00,17766.0,52.0,19.555555555555557,4.553333333333334
2020-01-12 15:00:00,17846.0,52.0,19.555555555555557,3.7977777777777777
2020-01-12 16:00:00,19040.0,52.0,19.555555555555557,3.2966666666666664
2020-01-12 17:00:00,19460.0,52.0,19.555555555555557,2.9022222222222225
2020-01-12 18:00:00,19573.0,52.0,19.555555555555557,2.7766666666666664
2020-01-12 19:00:00,19684.0,52.0,19.555555555555557,2.7733333333333334
2020-01-12 20:00:00,19344.0,52.0,19.555555555555557,2.71
2020-01-12 21:00:00,18497.0,52.0,19.555555555555557,2.8144444444444447
2020-01-12 22:00:00,17820.0,52.0,19.555555555555557,2.9455555555555555
2020-01-12 23:00:00,16862.0,52.0,19.555555555555557,3.051111111111111
2020-01-13 00:00:00,15926.0,52.0,19.555555555555557,3.207777777777778
2020-01-13 01:00:00,15540.0,52.0,19.555555555555557,3.128888888888889
2020-01-13 02:00:00,15356.0,52.0,19.555555555555557,3.2088888888888887
2020-01-13 03:00:00,15448.0,52.0,19.555555555555557,3.3899999999999997
2020-01-13 04:00:00,15822.0,52.0,19.555555555555557,3.5477777777777777
2020-01-13 05:00:00,16978.0,52.0,19.555555555555557,3.657777777777778
2020-01-13 06:00:00,20307.0,52.0,19.555555555555557,3.7844444444444445
2020-01-13 07:00:00,22576.0,52.0,19.555555555555557,3.823333333333333
2020-01-13 08:00:00,23431.0,52.0,19.555555555555557,4.12
2020-01-13 09:00:00,23854.0,52.0,19.555555555555557,4.4944444444444445
2020-01-13 10:00:00,23765.0,52.0,19.555555555555557,5.036666666666666
2020-01-13 11:00:00,24056.0,52.0,19.555555555555557,5.2844444444444445
2020-01-13 12:00:00,23976.0,52.0,19.555555555555557,5.407777777777778
2020-01-13 13:00:00,24165.0,52.0,19.555555555555557,5.385555555555555
2020-01-13 14:00:00,23864.0,52.0,19.555555555555557,5.064444444444444
2020-01-13 15:00:00,23642.0,52.0,19.555555555555557,4.602222222222222
2020-01-13 16:00:00,24430.0,52.0,19.555555555555557,4.2844444444444445
2020-01-13 17:00:00,24605.0,52.0,19.555555555555557,3.914444444444444
2020-01-13 18:00:00,24275.0,52.0,19.555555555555557,3.6500000000000004
2020-01-13 19:00:00,24198.0,52.0,19.555555555555557,3.344444444444444
2020-01-13 20:00:00,23572.0,52.0,19.555555555555557,3.0766666666666667
2020-01-13 21:00:00,21993.0,52.0,19.555555555555557,2.95
2020-01-13 22:00:00,20468.0,52.0,19.555555555555557,2.667777777777778
2020-01-13 23:00:00,18982.0,52.0,19.555555555555557,2.468888888888889
2020-01-14 00:00:00,17854.0,52.0,19.555555555555557,2.3677777777777775
2020-01-14 01:00:00,17342.0,52.0,19.555555555555557,2.0755555555555554
2020-01-14 02:00:00,17067.0,52.0,19.555555555555557,1.7622222222222221
2020-01-14 03:00:00,17116.0,52.0,19.555555555555557,1.7000000000000002
2020-01-14 04:00:00,17514.0,52.0,19.555555555555557,1.5144444444444443
2020-01-14 05:00:00,18344.0,52.0,19.555555555555557,1.2155555555555557
2020-01-14 06:00:00,21182.0,52.0,19.555555555555557,1.087777777777778
2020-01-14 07:00:00,23214.0,52.0,19.555555555555557,1.0122222222222221
2020-01-14 08:00:00,23941.0,52.0,19.555555555555557,1.8988888888888888
2020-01-14 09:00:00,24024.0,52.0,19.555555555555557,2.828888888888889
2020-01-14 10:00:00,23752.0,52.0,19.555555555555557,4.056666666666667
2020-01-14 11:00:00,23830.0,52.0,19.555555555555557,4.751111111111111
2020-01-14 12:00:00,23842.0,52.0,19.555555555555557,5.151111111111111
2020-01-14 13:00:00,23843.0,52.0,19.555555555555557,5.266666666666667
2020-01-14 14:00:00,23707.0,52.0,19.555555555555557,4.739999999999999
2020-01-14 15:00:00,23583.0,52.0,19.555555555555557,4.056666666666667
2020-01-14 16:00:00,24555.0,52.0,19.555555555555557,3.6244444444444444
2020-01-14 17:00:00,24800.0,52.0,19.555555555555557,3.1622222222222223
2020-01-14 18:00:00,24527.0,52.0,19.555555555555557,2.9033333333333333
2020-01-14 19:00:00,24403.0,52.0,19.555555555555557,2.718888888888889
2020-01-14 20:00:00,23901.0,52.0,19.555555555555557,2.5555555555555554
2020-01-14 21:00:00,22313.0,52.0,19.555555555555557,2.4166666666666665
2020-01-14 22:00:00,20768.0,52.0,19.555555555555557,2.5366666666666666
2020-01-14 23:00:00,19466.0,52.0,19.555555555555557,2.4766666666666666
2020-01-15 00:00:00,18468.0,52.0,19.555555555555557,2.491111111111111
2020-01-15 01:00:00,17712.0,52.0,19.555555555555557,2.4277777777777776
2020-01-15 02:00:00,17362.0,52.0,19.555555555555557,2.4355555555555557
2020-01-15 03:00:00,17375.0,52.0,19.555555555555557,2.4155555555555557
2020-01-15 04:00:00,17737.0,52.0,19.555555555555557,2.4955555555555557
2020-01-15 05:00:00,18468.0,52.0,19.555555555555557,2.5255555555555556
2020-01-15 06:00:00,21292.0,52.0,19.555555555555557,2.5844444444444448
2020-01-15 07:00:00,23172.0,52.0,19.555555555555557,2.5633333333333335
2020-01-15 08:00:00,23642.0,52.0,19.555555555555557,3.7266666666666666
2020-01-15 09:00:00,23826.0,52.0,19.555555555555557,4.742222222222222
2020-01-15 10:00:00,23346.0,52.0,19.555555555555557,6.525555555555555
2020-01-15 11:00:00,23414.0,52.0,19.555555555555557,7.3999999999999995
2020-01-15 12:00:00,23469.0,52.0,19.555555555555557,8.051111111111112
2020-01-15 13:00:00,23487.0,52.0,19.555555555555557,8.303333333333335
2020-01-15 14:00:00,23284.0,52.0,19.555555555555557,7.786666666666666
2020-01-15 15:00:00,23359.0,52.0,19.555555555555557,6.83
2020-01-15 16:00:00,24391.0,52.0,19.555555555555557,5.766666666666667
2020-01-15 17:00:00,24786.0,52.0,19.555555555555557,4.818888888888889
2020-01-15 18:00:00,24392.0,52.0,19.555555555555557,4.308888888888889
2020-01-15 19:00:00,24196.0,52.0,19.555555555555557,4.018888888888889
2020-01-15 20:00:00,23494.0,52.0,19.555555555555557,3.768888888888889
2020-01-15 21:00:00,22056.0,52.0,19.555555555555557,3.518888888888889
2020-01-15 22:00:00,20460.0,52.0,19.555555555555557,3.3388888888888886
2020-01-15 23:00:00,19145.0,52.0,19.555555555555557,3.212222222222222
2020-01-16 00:00:00,18116.0,52.0,19.555555555555557,3.131111111111111
2020-01-16 01:00:00,17626.0,52.0,19.555555555555557,3.092222222222222
